_id,ltable_a_id,rtable_person_id,ltable_a_name,ltable_a_city,ltable_a_prov,ltable_a_country,ltable_a_web,rtable_a_name,rtable_a_city,rtable_a_prov,rtable_a_country,rtable_a_email_server
1206,15949,53646,sun yat sen university,guangzhou,Guangdong Province,china,http://www.sysu.edu.cn,nanjing university,nanjing,,china,nju
1207,15949,57559,sun yat sen university,guangzhou,Guangdong Province,china,http://www.sysu.edu.cn,tsinghua university,beijing,,china,gmail
1208,15949,35953,sun yat sen university,guangzhou,Guangdong Province,china,http://www.sysu.edu.cn,xiamen university,xiamen,,china,gmail
1209,15949,56528,sun yat sen university,guangzhou,Guangdong Province,china,http://www.sysu.edu.cn,national sun yat sen university,guangzhou,,china,qq
1210,20584,56730,university sunshine coast,maroochydore dc,Queensland,australia,http://www.usc.edu.au,university melbourne,carlton,,australia,gmail
1211,20584,18079,university sunshine coast,maroochydore dc,Queensland,australia,http://www.usc.edu.au,university melbourne,parkville,victoria,australia,unimelb
1212,20584,11806,university sunshine coast,maroochydore dc,Queensland,australia,http://www.usc.edu.au,university melbourne,carlton,victoria,australia,mbs
1213,20592,57466,university west england,bristol,,united kingdom,http://www.uwe.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1214,20592,39324,university west england,bristol,,united kingdom,http://www.uwe.ac.uk,university warwick,coventry,,united kingdom,wbs
1215,20592,57324,university west england,bristol,,united kingdom,http://www.uwe.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1216,20592,7460,university west england,bristol,,united kingdom,http://www.uwe.ac.uk,university warwick,coventry,,united kingdom,wbs
1217,20592,58609,university west england,bristol,,united kingdom,http://www.uwe.ac.uk,university east anglia,norwich,nr4 7tj,united kingdom,uea
1218,20592,39240,university west england,bristol,,united kingdom,http://www.uwe.ac.uk,university greenwich,london,,united kingdom,greenwich
1219,20592,17844,university west england,bristol,,united kingdom,http://www.uwe.ac.uk,university st andrews,st andrews,scotland,united kingdom,st-andrews
1220,20592,57326,university west england,bristol,,united kingdom,http://www.uwe.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1221,20592,42893,university west england,bristol,,united kingdom,http://www.uwe.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1222,20593,57466,university west scotland,paisley,,united kingdom,http://www.uws.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1223,20593,39324,university west scotland,paisley,,united kingdom,http://www.uws.ac.uk,university warwick,coventry,,united kingdom,wbs
1224,20593,57324,university west scotland,paisley,,united kingdom,http://www.uws.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1225,20593,7460,university west scotland,paisley,,united kingdom,http://www.uws.ac.uk,university warwick,coventry,,united kingdom,wbs
1226,20593,58609,university west scotland,paisley,,united kingdom,http://www.uws.ac.uk,university east anglia,norwich,nr4 7tj,united kingdom,uea
1227,20593,39240,university west scotland,paisley,,united kingdom,http://www.uws.ac.uk,university greenwich,london,,united kingdom,greenwich
1228,20593,17844,university west scotland,paisley,,united kingdom,http://www.uws.ac.uk,university st andrews,st andrews,scotland,united kingdom,st-andrews
1229,20593,57326,university west scotland,paisley,,united kingdom,http://www.uws.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1230,20593,42893,university west scotland,paisley,,united kingdom,http://www.uws.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1231,15995,53646,suzhou university science technology,suzhou,Jiangsu Province,china,http://web.usts.edu.cn/english/index.htm,nanjing university,nanjing,,china,nju
1232,15995,35953,suzhou university science technology,suzhou,Jiangsu Province,china,http://web.usts.edu.cn/english/index.htm,xiamen university,xiamen,,china,gmail
1233,15995,43972,suzhou university science technology,suzhou,Jiangsu Province,china,http://web.usts.edu.cn/english/index.htm,huazhong university science technology,wuhan,hubei,china,hust
1234,20595,45075,university witwatersrand,johannesburg,Gauteng,south africa,http://www.wits.ac.za/,university cape town,cape town,western cape,south africa,uct
1235,20594,45075,university western cape,bellville,Western Cape,south africa,http://www.uwc.ac.za,university cape town,cape town,western cape,south africa,uct
1236,20599,40656,university toronto,toronto, Ontario,canada,http://utoronto.ca,university calgary,calgary,alberta,canada,ucalgary
1237,20599,36472,university toronto,toronto, Ontario,canada,http://utoronto.ca,university calgary,calgary,alberta,canada,gmail
1238,20599,9699,university toronto,toronto, Ontario,canada,http://utoronto.ca,university manitoba,winnipeg,mb,canada,umanitoba
1239,20599,24999,university toronto,toronto, Ontario,canada,http://utoronto.ca,university western ontario,london,on,canada,ivey
1240,20599,25226,university toronto,toronto, Ontario,canada,http://utoronto.ca,hec montreal university alberta,montreal,qc,canada,hec
1241,20599,39773,university toronto,toronto, Ontario,canada,http://utoronto.ca,university british columbia,vancouver,bc,canada,ubc
1242,20599,48034,university toronto,toronto, Ontario,canada,http://utoronto.ca,university waterloo,waterloo,on,canada,uwaterloo
1243,20599,58670,university toronto,toronto, Ontario,canada,http://utoronto.ca,university toronto,toronto,on,canada,gmail
1244,16001,54257,swedish university agricultural sciences,uppsala,,sweden,http://www.slu.se,lund university,lund,,sweden,lu
1245,20601,40656,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university calgary,calgary,alberta,canada,ucalgary
1246,20601,1715,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,york university,toronto,on,canada,yorku
1247,20601,36472,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university calgary,calgary,alberta,canada,gmail
1248,20601,9699,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university manitoba,winnipeg,mb,canada,umanitoba
1249,20601,35077,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,brock university,dundas,on,canada,brocku
1250,20601,48034,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university waterloo,waterloo,on,canada,uwaterloo
1251,20601,58670,university toronto university trinity college,toronto, Ontario,canada,http://www.trinity.utoronto.ca,university toronto,toronto,on,canada,gmail
1252,20606,56129,university ulster,coleraine,,united kingdom,http://www.ulster.ac.uk,lancaster university,lancaster,,united kingdom,lancaster
1253,20606,57466,university ulster,coleraine,,united kingdom,http://www.ulster.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1254,20606,39324,university ulster,coleraine,,united kingdom,http://www.ulster.ac.uk,university warwick,coventry,,united kingdom,wbs
1255,20606,57324,university ulster,coleraine,,united kingdom,http://www.ulster.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1256,20606,7460,university ulster,coleraine,,united kingdom,http://www.ulster.ac.uk,university warwick,coventry,,united kingdom,wbs
1257,20606,58609,university ulster,coleraine,,united kingdom,http://www.ulster.ac.uk,university east anglia,norwich,nr4 7tj,united kingdom,uea
1258,20606,39240,university ulster,coleraine,,united kingdom,http://www.ulster.ac.uk,university greenwich,london,,united kingdom,greenwich
1259,20606,17844,university ulster,coleraine,,united kingdom,http://www.ulster.ac.uk,university st andrews,st andrews,scotland,united kingdom,st-andrews
1260,20606,57326,university ulster,coleraine,,united kingdom,http://www.ulster.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1261,20606,44116,university ulster,coleraine,,united kingdom,http://www.ulster.ac.uk,lancaster university,lancaster,,united kingdom,lancaster
1262,20606,42893,university ulster,coleraine,,united kingdom,http://www.ulster.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1263,20621,57466,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1264,20621,39324,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university warwick,coventry,,united kingdom,wbs
1265,20621,57324,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1266,20621,7460,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university warwick,coventry,,united kingdom,wbs
1267,20621,58609,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university east anglia,norwich,nr4 7tj,united kingdom,uea
1268,20621,39240,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university greenwich,london,,united kingdom,greenwich
1269,20621,17844,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university st andrews,st andrews,scotland,united kingdom,st-andrews
1270,20621,57326,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1271,20621,42893,university warwick,coventry,,united kingdom,http://www.warwick.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1272,4480,40656,emily carr university art design,vancouver, British Columbia ,canada,http://www.ecuad.ca/,university calgary,calgary,alberta,canada,ucalgary
1273,4480,1715,emily carr university art design,vancouver, British Columbia ,canada,http://www.ecuad.ca/,york university,toronto,on,canada,yorku
1274,4480,36472,emily carr university art design,vancouver, British Columbia ,canada,http://www.ecuad.ca/,university calgary,calgary,alberta,canada,gmail
1275,4480,35077,emily carr university art design,vancouver, British Columbia ,canada,http://www.ecuad.ca/,brock university,dundas,on,canada,brocku
1276,20623,40656,university waterloo,waterloo, Ontario,canada,http://uwaterloo.ca,university calgary,calgary,alberta,canada,ucalgary
1277,20623,36472,university waterloo,waterloo, Ontario,canada,http://uwaterloo.ca,university calgary,calgary,alberta,canada,gmail
1278,20623,9699,university waterloo,waterloo, Ontario,canada,http://uwaterloo.ca,university manitoba,winnipeg,mb,canada,umanitoba
1279,20623,24999,university waterloo,waterloo, Ontario,canada,http://uwaterloo.ca,university western ontario,london,on,canada,ivey
1280,20623,39773,university waterloo,waterloo, Ontario,canada,http://uwaterloo.ca,university british columbia,vancouver,bc,canada,ubc
1281,20623,48034,university waterloo,waterloo, Ontario,canada,http://uwaterloo.ca,university waterloo,waterloo,on,canada,uwaterloo
1282,20623,58670,university waterloo,waterloo, Ontario,canada,http://uwaterloo.ca,university toronto,toronto,on,canada,gmail
1283,20627,57466,university west london,london,,united kingdom,http://www.uwl.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1284,20627,39324,university west london,london,,united kingdom,http://www.uwl.ac.uk,university warwick,coventry,,united kingdom,wbs
1285,20627,57324,university west london,london,,united kingdom,http://www.uwl.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1286,20627,7460,university west london,london,,united kingdom,http://www.uwl.ac.uk,university warwick,coventry,,united kingdom,wbs
1287,20627,58609,university west london,london,,united kingdom,http://www.uwl.ac.uk,university east anglia,norwich,nr4 7tj,united kingdom,uea
1288,20627,39240,university west london,london,,united kingdom,http://www.uwl.ac.uk,university greenwich,london,,united kingdom,greenwich
1289,20627,17844,university west london,london,,united kingdom,http://www.uwl.ac.uk,university st andrews,st andrews,scotland,united kingdom,st-andrews
1290,20627,57326,university west london,london,,united kingdom,http://www.uwl.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1291,20627,42893,university west london,london,,united kingdom,http://www.uwl.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1292,20629,40656,university western ontario,london, Ontario,canada,http://www.uwo.ca,university calgary,calgary,alberta,canada,ucalgary
1293,20629,36472,university western ontario,london, Ontario,canada,http://www.uwo.ca,university calgary,calgary,alberta,canada,gmail
1294,20629,9699,university western ontario,london, Ontario,canada,http://www.uwo.ca,university manitoba,winnipeg,mb,canada,umanitoba
1295,20629,24999,university western ontario,london, Ontario,canada,http://www.uwo.ca,university western ontario,london,on,canada,ivey
1296,20629,48034,university western ontario,london, Ontario,canada,http://www.uwo.ca,university waterloo,waterloo,on,canada,uwaterloo
1297,20629,58670,university western ontario,london, Ontario,canada,http://www.uwo.ca,university toronto,toronto,on,canada,gmail
1298,20637,57466,university westminster,london,,united kingdom,http://www.westminster.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1299,20637,39324,university westminster,london,,united kingdom,http://www.westminster.ac.uk,university warwick,coventry,,united kingdom,wbs
1300,20637,57324,university westminster,london,,united kingdom,http://www.westminster.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1301,20637,7460,university westminster,london,,united kingdom,http://www.westminster.ac.uk,university warwick,coventry,,united kingdom,wbs
1302,20637,39240,university westminster,london,,united kingdom,http://www.westminster.ac.uk,university greenwich,london,,united kingdom,greenwich
1303,20637,57326,university westminster,london,,united kingdom,http://www.westminster.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1304,20637,42893,university westminster,london,,united kingdom,http://www.westminster.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1305,20638,57466,university winchester,winchester,,united kingdom,http://www.winchester.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1306,20638,39324,university winchester,winchester,,united kingdom,http://www.winchester.ac.uk,university warwick,coventry,,united kingdom,wbs
1307,20638,57324,university winchester,winchester,,united kingdom,http://www.winchester.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1308,20638,7460,university winchester,winchester,,united kingdom,http://www.winchester.ac.uk,university warwick,coventry,,united kingdom,wbs
1309,20638,39240,university winchester,winchester,,united kingdom,http://www.winchester.ac.uk,university greenwich,london,,united kingdom,greenwich
1310,20638,57326,university winchester,winchester,,united kingdom,http://www.winchester.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1311,20638,42893,university winchester,winchester,,united kingdom,http://www.winchester.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1312,20636,57513,western sydney university,penrith,New South Wales,australia,http://www.uws.edu.au,deakin university,melbourne,victoria,australia,deakin
1313,20636,57992,western sydney university,penrith,New South Wales,australia,http://www.uws.edu.au,griffith university,nathan,qld,australia,griffith
1314,20636,56196,western sydney university,penrith,New South Wales,australia,http://www.uws.edu.au,griffith university,brisbane,qld,australia,griffithuni
1315,20636,47633,western sydney university,penrith,New South Wales,australia,http://www.uws.edu.au,university western australia,crawley,washington,australia,uwa
1316,20636,46663,western sydney university,penrith,New South Wales,australia,http://www.uws.edu.au,university western australia,crawley,washington,australia,uwa
1317,4508,50648,erasmus university rotterdam,rotterdam,,netherlands,http://www.eur.nl,university amsterdam,amsterdam,,netherlands,uva
1318,4508,12560,erasmus university rotterdam,rotterdam,,netherlands,http://www.eur.nl,vu university amsterdam,amsterdam,,netherlands,vu
1319,4508,57651,erasmus university rotterdam,rotterdam,,netherlands,http://www.eur.nl,vu university amsterdam,amsterdam,,netherlands,vu
1320,4508,4595,erasmus university rotterdam,rotterdam,,netherlands,http://www.eur.nl,erasmus university rotterdam,rotterdam,,netherlands,rsm
1321,4508,56969,erasmus university rotterdam,rotterdam,,netherlands,http://www.eur.nl,erasmus university rotterdam,rotterdam,,netherlands,eur
1322,4508,40535,erasmus university rotterdam,rotterdam,,netherlands,http://www.eur.nl,university amsterdam,amsterdam,,netherlands,planet
1323,4508,11945,erasmus university rotterdam,rotterdam,,netherlands,http://www.eur.nl,erasmus university rotterdam,rotterdam,,netherlands,rsm
1324,4508,37692,erasmus university rotterdam,rotterdam,,netherlands,http://www.eur.nl,university amsterdam,amsterdam,,netherlands,uva
1325,4508,35313,erasmus university rotterdam,rotterdam,,netherlands,http://www.eur.nl,erasmus university rotterdam,rotterdam,,netherlands,rsm
1326,4508,5273,erasmus university rotterdam,rotterdam,,netherlands,http://www.eur.nl,tilburg university / erasmus university,tilburg,,netherlands,uvt
1327,4508,57629,erasmus university rotterdam,rotterdam,,netherlands,http://www.eur.nl,vu university amsterdam,amsterdam,,netherlands,vu
1328,4508,56545,erasmus university rotterdam,rotterdam,,netherlands,http://www.eur.nl,university amsterdam,amsterdam,,netherlands,uva
1329,16053,57083,t. a. pai management institute,manipal,Karnataka,india,http://www.tapmi.edu.in/,indian institute management indore,indore,madhya pradesh,india,iimidr
1330,16053,58087,t. a. pai management institute,manipal,Karnataka,india,http://www.tapmi.edu.in/,indian institute management bangalore,bangalore,please select,india,gmail
1331,16053,11130,t. a. pai management institute,manipal,Karnataka,india,http://www.tapmi.edu.in/,indian institute management bangalore,bangalore,karnataka,india,ernet
1332,16053,53601,t. a. pai management institute,manipal,Karnataka,india,http://www.tapmi.edu.in/,indian institute management calcutta,kolkata,west bengal,india,iimcal
1333,16053,48464,t. a. pai management institute,manipal,Karnataka,india,http://www.tapmi.edu.in/,indian institute management ahmedabad,ahmedabad,gujarat,india,ernet
1334,20655,57466,university worcester,worcester,,united kingdom,http://www.worcester.ac.uk,university ulster,newtownabbey,co. atrium,united kingdom,ulster
1335,20655,39324,university worcester,worcester,,united kingdom,http://www.worcester.ac.uk,university warwick,coventry,,united kingdom,wbs
1336,20655,57324,university worcester,worcester,,united kingdom,http://www.worcester.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1337,20655,7460,university worcester,worcester,,united kingdom,http://www.worcester.ac.uk,university warwick,coventry,,united kingdom,wbs
1338,20655,58609,university worcester,worcester,,united kingdom,http://www.worcester.ac.uk,university east anglia,norwich,nr4 7tj,united kingdom,uea
1339,20655,39240,university worcester,worcester,,united kingdom,http://www.worcester.ac.uk,university greenwich,london,,united kingdom,greenwich
1340,20655,17844,university worcester,worcester,,united kingdom,http://www.worcester.ac.uk,university st andrews,st andrews,scotland,united kingdom,st-andrews
1341,20655,57326,university worcester,worcester,,united kingdom,http://www.worcester.ac.uk,university warwick,coventry,west miidlands,united kingdom,outlook
1342,20655,42893,university worcester,worcester,,united kingdom,http://www.worcester.ac.uk,university cambridge,cambridge,cambridgeshire,united kingdom,cam
1343,4524,39909,esc rennes business school,rennes,,france,http://www.esc-rennes.fr,novancia business school,paris,,france,novancia
1344,4524,20257,esc rennes business school,rennes,,france,http://www.esc-rennes.fr,emlyon business school,ecully,ecullly,france,em-lyon
1345,4524,46332,esc rennes business school,rennes,,france,http://www.esc-rennes.fr,emlyon business school,ecully,,france,em-lyon
1346,4524,45570,esc rennes business school,rennes,,france,http://www.esc-rennes.fr,copenhagen business school,frederiksberg copenhagen,,france,cbs
1347,10406,24865,kkottongnae university,cheongwon gun,Chungcheongbuk-do,south korea,http://www.kkot.ac.kr,ajou university,suwon,gyunggi-do,south korea,ajou
1348,16075,54568,tainan national university arts,tainan,,taiwan,http://www.tnnua.edu.tw,national taipei university,new taipei city,,taiwan,ntpu
1349,16075,8711,tainan national university arts,tainan,,taiwan,http://www.tnnua.edu.tw,national cheng kung university,tainan,,taiwan,ncku
1350,16075,38257,tainan national university arts,tainan,,taiwan,http://www.tnnua.edu.tw,national cheng kung university,tainan,,taiwan,ncku
1351,16137,54568,tamkang university,new taipei city,,taiwan,http://foreign.tku.edu.tw/TKUEnglish/,national taipei university,new taipei city,,taiwan,ntpu
1352,16137,8711,tamkang university,new taipei city,,taiwan,http://foreign.tku.edu.tw/TKUEnglish/,national cheng kung university,tainan,,taiwan,ncku
1353,16137,38257,tamkang university,new taipei city,,taiwan,http://foreign.tku.edu.tw/TKUEnglish/,national cheng kung university,tainan,,taiwan,ncku
1354,10502,23279,komazawa university,tokyo,,japan,http://www.komazawa-u.ac.jp,hitotsubashi university,tokyo,,japan,hit-u
1355,20749,54257,uppsala university,uppsala,,sweden,http://www.uu.se,lund university,lund,,sweden,lu
1356,10512,47664,kongju national university,gongju si,Chungcheongnam-do,south korea,http://www.kongju.ac.kr,seoul national university,seoul,,south korea,snu
1357,10512,48118,kongju national university,gongju si,Chungcheongnam-do,south korea,http://www.kongju.ac.kr,seoul national university,seoul,,south korea,naver
1358,10512,24865,kongju national university,gongju si,Chungcheongnam-do,south korea,http://www.kongju.ac.kr,ajou university,suwon,gyunggi-do,south korea,ajou
1359,10515,47664,konkuk university,seoul,,south korea,http://www.konkuk.ac.kr,seoul national university,seoul,,south korea,snu
1360,10515,48118,konkuk university,seoul,,south korea,http://www.konkuk.ac.kr,seoul national university,seoul,,south korea,naver
1361,10515,24865,konkuk university,seoul,,south korea,http://www.konkuk.ac.kr,ajou university,suwon,gyunggi-do,south korea,ajou
1362,10527,47664,korea national open university,seoul,,south korea,http://www.knou.ac.kr,seoul national university,seoul,,south korea,snu
1363,10527,48118,korea national open university,seoul,,south korea,http://www.knou.ac.kr,seoul national university,seoul,,south korea,naver
1364,10527,24865,korea national open university,seoul,,south korea,http://www.knou.ac.kr,ajou university,suwon,gyunggi-do,south korea,ajou
1365,10528,47664,korea national sport university,seoul,,south korea,http://www.knsu.ac.kr/web/kor/home,seoul national university,seoul,,south korea,snu
1366,10528,48118,korea national sport university,seoul,,south korea,http://www.knsu.ac.kr/web/kor/home,seoul national university,seoul,,south korea,naver
1367,10528,24865,korea national sport university,seoul,,south korea,http://www.knsu.ac.kr/web/kor/home,ajou university,suwon,gyunggi-do,south korea,ajou
1368,10535,24865,korea university technology education,cheonan si,Chungcheongnam-do,south korea,http://www.kut.ac.kr,ajou university,suwon,gyunggi-do,south korea,ajou
1369,10542,47664,kosin university,busan,,south korea,http://www.kosin.edu,seoul national university,seoul,,south korea,snu
1370,10542,48118,kosin university,busan,,south korea,http://www.kosin.edu,seoul national university,seoul,,south korea,naver
1371,10542,24865,kosin university,busan,,south korea,http://www.kosin.edu,ajou university,suwon,gyunggi-do,south korea,ajou
1372,16239,10249,technion israel institute technology,haifa,,israel,http://www.technion.ac.il,technion israel institute technology,haifa,-,israel,technion
1373,20782,33962,uskudar university,istanbul,,turkey,http://www.uskudar.edu.tr/,bahcesehir university,istanbul,,turkey,yahoo
1374,16246,58669,chemnitz university technology,chemnitz,,germany,http://www.tu-chemnitz.de,dresden university technology,dresden,,germany,tu-dresden
1375,16247,58669,clausthal university technology,clausthal zellerfeld,,germany,http://www.tu-clausthal.de,dresden university technology,dresden,,germany,tu-dresden
1376,16250,58669,dresden university technology,dresden,,germany,http://www.tu-dresden.de,dresden university technology,dresden,,germany,tu-dresden
1377,16250,44519,dresden university technology,dresden,,germany,http://www.tu-dresden.de,rwth aachen university,aachen,,germany,rwth-aachen
1378,16250,27750,dresden university technology,dresden,,germany,http://www.tu-dresden.de,technische university dresden,dresden,,germany,tu-dresden
1379,16252,58669,hamburg university technology,hamburg,,germany,http://www.tu-harburg.de,dresden university technology,dresden,,germany,tu-dresden
1380,16252,41878,hamburg university technology,hamburg,,germany,http://www.tu-harburg.de,university bamberg,bamberg,bavaria,germany,uni-bamberg
1381,16253,58669,ilmenau university technology,ilmenau,,germany,http://www.tu-ilmenau.de,dresden university technology,dresden,,germany,tu-dresden
1382,16257,43267,delft university technology,delft,Zuid-Holland,netherlands,http://www.tudelft.nl,eindhoven university technology,eindhoven,con. 0.16,netherlands,tue
1383,16258,43267,eindhoven university technology,eindhoven,,netherlands,http://www.tue.nl,eindhoven university technology,eindhoven,con. 0.16,netherlands,tue
1384,16258,57643,eindhoven university technology,eindhoven,,netherlands,http://www.tue.nl,wageningen university,wageningen,,netherlands,wur
1385,16255,31866,technische universitaet muenchen,munchen,,germany,http://www.tum.de,technische university munchen,munich,bavaria,germany,sandner
1386,16255,27750,technische universitaet muenchen,munchen,,germany,http://www.tum.de,technische university dresden,dresden,,germany,tu-dresden
1387,16255,49854,technische universitaet muenchen,munchen,,germany,http://www.tum.de,technische university munchen,freising,,germany,tum
1388,20824,1715,vancouver island university,nanaimo, British Columbia ,canada,http://www.viu.ca/,york university,toronto,on,canada,yorku
1389,20824,35077,vancouver island university,nanaimo, British Columbia ,canada,http://www.viu.ca/,brock university,dundas,on,canada,brocku
1390,20824,56451,vancouver island university,nanaimo, British Columbia ,canada,http://www.viu.ca/,queen s university,kingston,on,canada,gmail
1391,10592,23279,kumamoto university,kumamoto shi,Kumamoto,japan,http://www.kumamoto-u.ac.jp,hitotsubashi university,tokyo,,japan,hit-u
1392,20868,57513,victoria university,melbourne,Victoria,australia,http://www.vu.edu.au,deakin university,melbourne,victoria,australia,deakin
1393,20868,57992,victoria university,melbourne,Victoria,australia,http://www.vu.edu.au,griffith university,nathan,qld,australia,griffith
1394,20868,56196,victoria university,melbourne,Victoria,australia,http://www.vu.edu.au,griffith university,brisbane,qld,australia,griffithuni
1395,20869,40656,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university calgary,calgary,alberta,canada,ucalgary
1396,20869,1715,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,york university,toronto,on,canada,yorku
1397,20869,36472,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university calgary,calgary,alberta,canada,gmail
1398,20869,9699,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university manitoba,winnipeg,mb,canada,umanitoba
1399,20869,35077,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,brock university,dundas,on,canada,brocku
1400,20869,56451,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,queen s university,kingston,on,canada,gmail
1401,20869,48034,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university waterloo,waterloo,on,canada,uwaterloo
1402,20869,58670,university toronto victoria university,toronto, Ontario,canada,http://www.vicu.utoronto.ca,university toronto,toronto,on,canada,gmail
1403,20871,43975,victoria university wellington,wellington,,new zealand,http://www.vuw.ac.nz,university waikato,hamilton,,new zealand,waikato
1404,16325,23279,tenri university,tenri shi,Nara,japan,http://www.tenri-u.ac.jp,hitotsubashi university,tokyo,,japan,hit-u
1405,16329,45293,stockholm school ology,bromma,,sweden,http://www.ths.se,stockholm school economics,stockholm,,sweden,hhs
1406,10688,47664,kyonggi university,suwon si,Gyeonggi-do,south korea,http://www.kyonggi.ac.kr,seoul national university,seoul,,south korea,snu
1407,10688,48118,kyonggi university,suwon si,Gyeonggi-do,south korea,http://www.kyonggi.ac.kr,seoul national university,seoul,,south korea,naver
1408,10688,24865,kyonggi university,suwon si,Gyeonggi-do,south korea,http://www.kyonggi.ac.kr,ajou university,suwon,gyunggi-do,south korea,ajou
1409,10691,23279,kyorin university,mitaka shi,Tokyo,japan,http://www.kyorin-u.ac.jp/,hitotsubashi university,tokyo,,japan,hit-u
1410,4821,39909,psb paris business school,paris,,france,http://www.psbedu.paris/,novancia business school,paris,,france,novancia
1411,4821,20257,psb paris business school,paris,,france,http://www.psbedu.paris/,emlyon business school,ecully,ecullly,france,em-lyon
1412,4821,46332,psb paris business school,paris,,france,http://www.psbedu.paris/,emlyon business school,ecully,,france,em-lyon
1413,4821,45570,psb paris business school,paris,,france,http://www.psbedu.paris/,copenhagen business school,frederiksberg copenhagen,,france,cbs
1414,16402,58832,british university dubai,dubai,,united arab emirates,http://www.buid.ac.ae,zayed university,dubai,,united arab emirates,zu
1415,16414,28965,chinese university hong kong,shatin,New Territories,hong kong,http://www.cuhk.edu.hk,chinese university hong kong,hong kong,,hong kong,cuhk
1416,16414,15063,chinese university hong kong,shatin,New Territories,hong kong,http://www.cuhk.edu.hk,hong kong university science and technology,kowloon,kowloon,hong kong,ust
1417,21012,35680,vlerick business school,gent,,belgium,http://www.vlerick.com,vlerick leuven gent management school,gent,,belgium,vlerick
1418,10729,23279,kyushu university,higashi ku,Fukuoka,japan,http://www.kyushu-u.ac.jp,hitotsubashi university,tokyo,,japan,hit-u
1419,16461,7186,hebrew university jerusalem,jerusalem,,israel,http://www.huji.ac.il,hebrew university jerusalem,jerusalem,#name?,israel,huji
1420,16466,28965,hong kong polytechnic university,hong kong,,hong kong,http://www.polyu.edu.hk,chinese university hong kong,hong kong,,hong kong,cuhk
1421,16466,15063,hong kong polytechnic university,hong kong,,hong kong,http://www.polyu.edu.hk,hong kong university science and technology,kowloon,kowloon,hong kong,ust
1422,16467,28965,hong kong university science technology,hong kong,,hong kong,http://www.ust.hk,chinese university hong kong,hong kong,,hong kong,cuhk
1423,16467,15063,hong kong university science technology,hong kong,,hong kong,http://www.ust.hk,hong kong university science and technology,kowloon,kowloon,hong kong,ust
