a_id,person_id,a_name,a_city,a_prov,a_country,a_web
13972,55101,rensselaer polytechnic institute,troy,new york,united states,http://www.rpi.edu
13981,58559,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,8895,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,55829,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,56950,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,57301,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,44425,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,48795,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,54983,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,38825,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,56857,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,56293,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,56655,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,38882,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,57054,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,24869,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,53110,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,15674,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,18586,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,32087,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,30776,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,39201,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,52614,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,44519,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,50137,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,34476,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,56422,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,56868,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,58420,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,56757,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13981,54146,rwth aachen university,aachen,,germany,http://www.rwth-aachen.de
13983,47436,rhenish friedrich wilhelm university bonn,bonn,,germany,http://www.uni-bonn.de
13983,57594,rhenish friedrich wilhelm university bonn,bonn,,germany,http://www.uni-bonn.de
13983,38249,rhenish friedrich wilhelm university bonn,bonn,,germany,http://www.uni-bonn.de
13987,38438,rhodes college,memphis,tennessee,united states,http://www.rhodes.edu
13992,8877,rice university,houston,texas,united states,http://www.rice.edu
13992,5700,rice university,houston,texas,united states,http://www.rice.edu
13992,2410,rice university,houston,texas,united states,http://www.rice.edu
13992,52957,rice university,houston,texas,united states,http://www.rice.edu
13992,762,rice university,houston,texas,united states,http://www.rice.edu
13992,40536,rice university,houston,texas,united states,http://www.rice.edu
13992,15553,rice university,houston,texas,united states,http://www.rice.edu
13992,14277,rice university,houston,texas,united states,http://www.rice.edu
13992,51414,rice university,houston,texas,united states,http://www.rice.edu
13992,43793,rice university,houston,texas,united states,http://www.rice.edu
13992,18641,rice university,houston,texas,united states,http://www.rice.edu
13992,5768,rice university,houston,texas,united states,http://www.rice.edu
13992,25421,rice university,houston,texas,united states,http://www.rice.edu
13992,58123,rice university,houston,texas,united states,http://www.rice.edu
13992,4975,rice university,houston,texas,united states,http://www.rice.edu
13992,53103,rice university,houston,texas,united states,http://www.rice.edu
13992,9079,rice university,houston,texas,united states,http://www.rice.edu
13992,46441,rice university,houston,texas,united states,http://www.rice.edu
13992,59552,rice university,houston,texas,united states,http://www.rice.edu
13997,17675,rider university,lawrenceville,new jersey,united states,http://www.rider.edu
13997,24133,rider university,lawrenceville,new jersey,united states,http://www.rider.edu
13997,2617,rider university,lawrenceville,new jersey,united states,http://www.rider.edu
14006,59101,university groningen,groningen,,netherlands,http://www.rug.nl
14006,33652,university groningen,groningen,,netherlands,http://www.rug.nl
14006,10242,university groningen,groningen,,netherlands,http://www.rug.nl
14006,27121,university groningen,groningen,,netherlands,http://www.rug.nl
14006,45063,university groningen,groningen,,netherlands,http://www.rug.nl
14006,23076,university groningen,groningen,,netherlands,http://www.rug.nl
14006,33166,university groningen,groningen,,netherlands,http://www.rug.nl
14006,16081,university groningen,groningen,,netherlands,http://www.rug.nl
14006,48786,university groningen,groningen,,netherlands,http://www.rug.nl
14006,44082,university groningen,groningen,,netherlands,http://www.rug.nl
14006,56408,university groningen,groningen,,netherlands,http://www.rug.nl
14006,48306,university groningen,groningen,,netherlands,http://www.rug.nl
14006,34031,university groningen,groningen,,netherlands,http://www.rug.nl
14006,33786,university groningen,groningen,,netherlands,http://www.rug.nl
14006,40715,university groningen,groningen,,netherlands,http://www.rug.nl
14006,52297,university groningen,groningen,,netherlands,http://www.rug.nl
14006,49759,university groningen,groningen,,netherlands,http://www.rug.nl
14006,8478,university groningen,groningen,,netherlands,http://www.rug.nl
14006,51769,university groningen,groningen,,netherlands,http://www.rug.nl
14006,42570,university groningen,groningen,,netherlands,http://www.rug.nl
14006,58940,university groningen,groningen,,netherlands,http://www.rug.nl
14006,25262,university groningen,groningen,,netherlands,http://www.rug.nl
14006,49048,university groningen,groningen,,netherlands,http://www.rug.nl
14006,32466,university groningen,groningen,,netherlands,http://www.rug.nl
14006,44972,university groningen,groningen,,netherlands,http://www.rug.nl
14006,48851,university groningen,groningen,,netherlands,http://www.rug.nl
14006,42513,university groningen,groningen,,netherlands,http://www.rug.nl
14011,54838,rissho university,tokyo,,japan,http://www.ris.ac.jp
14013,34555,ritsumeikan university,kyoto shi,kyoto,japan,http://www.ritsumei.jp/index_j.html
14036,59440,robert morris university,moon township,pennsylvania,united states,http://www.rmu.edu
14036,41793,robert morris university,moon township,pennsylvania,united states,http://www.rmu.edu
14042,12275,rochester institute technology,rochester,new york,united states,http://www.rit.edu
14042,3998,rochester institute technology,rochester,new york,united states,http://www.rit.edu
14042,2948,rochester institute technology,rochester,new york,united states,http://www.rit.edu
14042,15789,rochester institute technology,rochester,new york,united states,http://www.rit.edu
14042,11382,rochester institute technology,rochester,new york,united states,http://www.rit.edu
14042,23319,rochester institute technology,rochester,new york,united states,http://www.rit.edu
14049,55605,roehampton university,london,,united kingdom,http://www.roehampton.ac.uk
14053,7781,rollins college,winter park,florida,united states,http://www.rollins.edu
14053,770,rollins college,winter park,florida,united states,http://www.rollins.edu
14053,7597,rollins college,winter park,florida,united states,http://www.rollins.edu
14059,57233,roosevelt university,chicago,illinois,united states,http://www.roosevelt.edu
14059,42214,roosevelt university,chicago,illinois,united states,http://www.roosevelt.edu
14062,9407,rose hulman institute technology,terre haute,indiana,united states,http://www.rose-hulman.edu
14064,13439,roskilde university,roskilde,,denmark,http://www.ruc.dk
14110,17923,rowan university,glassboro,new jersey,united states,http://www.rowan.edu
14110,890,rowan university,glassboro,new jersey,united states,http://www.rowan.edu
14123,15027,royal melbourne institute technology,melbourne,victoria,australia,http://www.rmit.edu.au
14123,56886,royal melbourne institute technology,melbourne,victoria,australia,http://www.rmit.edu.au
14123,8567,royal melbourne institute technology,melbourne,victoria,australia,http://www.rmit.edu.au
14123,15852,royal melbourne institute technology,melbourne,victoria,australia,http://www.rmit.edu.au
14123,24281,royal melbourne institute technology,melbourne,victoria,australia,http://www.rmit.edu.au
14123,47485,royal melbourne institute technology,melbourne,victoria,australia,http://www.rmit.edu.au
14123,48415,royal melbourne institute technology,melbourne,victoria,australia,http://www.rmit.edu.au
14123,52660,royal melbourne institute technology,melbourne,victoria,australia,http://www.rmit.edu.au
14123,34011,royal melbourne institute technology,melbourne,victoria,australia,http://www.rmit.edu.au
14123,25696,royal melbourne institute technology,melbourne,victoria,australia,http://www.rmit.edu.au
14140,5698,rush university,chicago,illinois,united states,http://www.rushu.rush.edu
14150,20076,rutgers state university new jersey camden campus,camden,new jersey,united states,http://www.camden.rutgers.edu
14150,37184,rutgers state university new jersey camden campus,camden,new jersey,united states,http://www.camden.rutgers.edu
14150,3436,rutgers state university new jersey camden campus,camden,new jersey,united states,http://www.camden.rutgers.edu
14150,59975,rutgers state university new jersey camden campus,camden,new jersey,united states,http://www.camden.rutgers.edu
14150,19484,rutgers state university new jersey camden campus,camden,new jersey,united states,http://www.camden.rutgers.edu
14150,3238,rutgers state university new jersey camden campus,camden,new jersey,united states,http://www.camden.rutgers.edu
14150,14870,rutgers state university new jersey camden campus,camden,new jersey,united states,http://www.camden.rutgers.edu
14150,35384,rutgers state university new jersey camden campus,camden,new jersey,united states,http://www.camden.rutgers.edu
14151,46446,rutgers state university new jersey new brunswick campus,new brunswick,new jersey,united states,http://nb.rutgers.edu
14151,6568,rutgers state university new jersey new brunswick campus,new brunswick,new jersey,united states,http://nb.rutgers.edu
14151,57017,rutgers state university new jersey new brunswick campus,new brunswick,new jersey,united states,http://nb.rutgers.edu
14152,57542,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,19646,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,13085,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,4555,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,36486,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,942,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,58858,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,43312,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,59595,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,34051,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,21383,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,6534,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,2613,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,39489,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,3935,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,1828,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,44777,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,41169,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,17547,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,14413,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14152,25376,rutgers state university new jersey newark campus,newark,new jersey,united states,http://www.newark.rutgers.edu
14158,27990,ryerson university,toronto,ontario,canada,http://ryerson.ca
14158,59575,ryerson university,toronto,ontario,canada,http://ryerson.ca
14158,341,ryerson university,toronto,ontario,canada,http://ryerson.ca
14158,59588,ryerson university,toronto,ontario,canada,http://ryerson.ca
14158,11328,ryerson university,toronto,ontario,canada,http://ryerson.ca
14158,42996,ryerson university,toronto,ontario,canada,http://ryerson.ca
14158,59568,ryerson university,toronto,ontario,canada,http://ryerson.ca
14158,6946,ryerson university,toronto,ontario,canada,http://ryerson.ca
14174,45684,sabanci university,tuzla/istanbul,,turkey,http://www.sabanciuniv.edu/
14174,6300,sabanci university,tuzla/istanbul,,turkey,http://www.sabanciuniv.edu/
14174,59404,sabanci university,tuzla/istanbul,,turkey,http://www.sabanciuniv.edu/
14174,5859,sabanci university,tuzla/istanbul,,turkey,http://www.sabanciuniv.edu/
14174,54732,sabanci university,tuzla/istanbul,,turkey,http://www.sabanciuniv.edu/
14180,20800,sacred heart university,fairfield,connecticut,united states,http://www.sacredheart.edu
14180,42941,sacred heart university,fairfield,connecticut,united states,http://www.sacredheart.edu
14194,29518,saint ambrose university,davenport,iowa,united states,http://www.sau.edu
14194,634,saint ambrose university,davenport,iowa,united states,http://www.sau.edu
14228,14881,saint john fisher college,rochester,new york,united states,http://www.sjfc.edu
14233,13270,saint john university,jamaica,new york,united states,http://www.stjohns.edu
14233,715,saint john university,jamaica,new york,united states,http://www.stjohns.edu
14242,11258,saint joseph college,brooklyn,new york,united states,http://www.sjcny.edu
14246,22237,saint joseph university,philadelphia,pennsylvania,united states,http://www.sju.edu
14246,4446,saint joseph university,philadelphia,pennsylvania,united states,http://www.sju.edu
14246,32022,saint joseph university,philadelphia,pennsylvania,united states,http://www.sju.edu
14246,951,saint joseph university,philadelphia,pennsylvania,united states,http://www.sju.edu
14249,32865,saint leo university,saint leo,florida,united states,http://www.saintleo.edu
14264,20334,saint mary college california,moraga,california,united states,http://www.stmarys-ca.edu
14264,56454,saint mary college california,moraga,california,united states,http://www.stmarys-ca.edu
14264,30609,saint mary college california,moraga,california,united states,http://www.stmarys-ca.edu
14264,7801,saint mary college california,moraga,california,united states,http://www.stmarys-ca.edu
14264,19124,saint mary college california,moraga,california,united states,http://www.stmarys-ca.edu
14271,3647,saint mary university,halifax,nova scotia,canada,http://smu.ca/
14271,52491,saint mary university,halifax,nova scotia,canada,http://smu.ca/
14271,34971,saint mary university,halifax,nova scotia,canada,http://smu.ca/
14271,28444,saint mary university,halifax,nova scotia,canada,http://smu.ca/
14271,56381,saint mary university,halifax,nova scotia,canada,http://smu.ca/
14273,26252,st mary university,san antonio,texas,united states,http://www.stmarytx.edu
14313,38064,saint vincent college,latrobe,pennsylvania,united states,http://www.stvincent.edu
14316,5441,saint xavier university,chicago,illinois,united states,http://www.sxu.edu
14316,36405,saint xavier university,chicago,illinois,united states,http://www.sxu.edu
14340,14174,salisbury university,salisbury,maryland,united states,http://www.salisbury.edu
14340,26258,salisbury university,salisbury,maryland,united states,http://www.salisbury.edu
14340,18528,salisbury university,salisbury,maryland,united states,http://www.salisbury.edu
14346,13058,sam houston state university,huntsville,texas,united states,http://www.shsu.edu
14374,7428,samford university,birmingham,alabama,united states,http://www.samford.edu
14374,25639,samford university,birmingham,alabama,united states,http://www.samford.edu
14374,59434,samford university,birmingham,alabama,united states,http://www.samford.edu
14396,1025,san francisco state university,san francisco,california,united states,http://www.sfsu.edu
14401,13652,san jose state university,san jose,california,united states,http://www.sjsu.edu
14401,17871,san jose state university,san jose,california,united states,http://www.sjsu.edu
14401,18844,san jose state university,san jose,california,united states,http://www.sjsu.edu
14401,24864,san jose state university,san jose,california,united states,http://www.sjsu.edu
14401,29339,san jose state university,san jose,california,united states,http://www.sjsu.edu
14475,1423,santa clara university,santa clara,california,united states,http://www.scu.edu
14475,14083,santa clara university,santa clara,california,united states,http://www.scu.edu
14475,46440,santa clara university,santa clara,california,united states,http://www.scu.edu
14475,408,santa clara university,santa clara,california,united states,http://www.scu.edu
14475,12473,santa clara university,santa clara,california,united states,http://www.scu.edu
14475,8936,santa clara university,santa clara,california,united states,http://www.scu.edu
14475,7027,santa clara university,santa clara,california,united states,http://www.scu.edu
14486,48200,university rome la sapienza,roma,,italy,http://www.uniroma1.it
14532,59213,national institute development administration,bangkok,,thailand,http://www.nida.ac.th
14598,47199,second university naples,caserta,,italy,http://www.unina2.it/
15161,38985,senshu university,tokyo,,japan,http://www.senshu-u.ac.jp
15169,2904,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,47664,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,48118,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,57754,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,18039,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,5525,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,54064,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,49797,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,57243,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,27789,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,57763,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,51181,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,3504,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,57079,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,10348,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,58317,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,54759,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,30953,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,54747,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,1333,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,44271,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,53140,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15169,902,seoul national university education,seoul,,south korea,http://www.snue.ac.kr
15178,29692,seton hall university,south orange,new jersey,united states,http://www.shu.edu
15178,19882,seton hall university,south orange,new jersey,united states,http://www.shu.edu
15214,57661,shah abdul latif university,khairpur,sindh,pakistan,http://www.salu.edu.pk/
15254,57687,shanghai international studies university,shanghai,shanghai,china,http://www.shisu.edu.cn
15256,58212,shanghai jiao tong university,shanghai,shanghai,china,http://www.sjtu.edu.cn/
15256,20813,shanghai jiao tong university,shanghai,shanghai,china,http://www.sjtu.edu.cn/
15263,52863,shanghai university,shanghai,shanghai,china,http://www.shu.edu.cn/
15263,13753,shanghai university,shanghai,shanghai,china,http://www.shu.edu.cn/
15263,49572,shanghai university,shanghai,shanghai,china,http://www.shu.edu.cn/
15266,22212,shanghai university finance economics,shanghai,shanghai,china,http://www.shufe.edu.cn
15266,58455,shanghai university finance economics,shanghai,shanghai,china,http://www.shufe.edu.cn
15266,58892,shanghai university finance economics,shanghai,shanghai,china,http://www.shufe.edu.cn
15266,16834,shanghai university finance economics,shanghai,shanghai,china,http://www.shufe.edu.cn
15266,51559,shanghai university finance economics,shanghai,shanghai,china,http://www.shufe.edu.cn
15266,56758,shanghai university finance economics,shanghai,shanghai,china,http://www.shufe.edu.cn
15266,26430,shanghai university finance economics,shanghai,shanghai,china,http://www.shufe.edu.cn
15296,4198,shenandoah university,winchester,virginia,united states,http://www.su.edu
15318,42046,sheridan college institute technology advanced learning,oakville,ontario,canada,http://www.sheridancollege.ca
15329,30636,shih hsin university,taipei,,taiwan,http://www.shu.edu.tw
15329,58268,shih hsin university,taipei,,taiwan,http://www.shu.edu.tw
15439,14395,simmons college,boston,massachusetts,united states,http://www.simmons.edu
15439,13960,simmons college,boston,massachusetts,united states,http://www.simmons.edu
15439,14978,simmons college,boston,massachusetts,united states,http://www.simmons.edu
15439,19569,simmons college,boston,massachusetts,united states,http://www.simmons.edu
15440,2248,simon fraser university,burnaby,british columbia,canada,http://www.sfu.ca
15440,17507,simon fraser university,burnaby,british columbia,canada,http://www.sfu.ca
15440,6244,simon fraser university,burnaby,british columbia,canada,http://www.sfu.ca
15440,25017,simon fraser university,burnaby,british columbia,canada,http://www.sfu.ca
15440,15893,simon fraser university,burnaby,british columbia,canada,http://www.sfu.ca
15440,41447,simon fraser university,burnaby,british columbia,canada,http://www.sfu.ca
15440,39813,simon fraser university,burnaby,british columbia,canada,http://www.sfu.ca
15440,1995,simon fraser university,burnaby,british columbia,canada,http://www.sfu.ca
15440,714,simon fraser university,burnaby,british columbia,canada,http://www.sfu.ca
15440,5332,simon fraser university,burnaby,british columbia,canada,http://www.sfu.ca
15440,9379,simon fraser university,burnaby,british columbia,canada,http://www.sfu.ca
15440,56848,simon fraser university,burnaby,british columbia,canada,http://www.sfu.ca
15440,5821,simon fraser university,burnaby,british columbia,canada,http://www.sfu.ca
15440,9534,simon fraser university,burnaby,british columbia,canada,http://www.sfu.ca
15448,4363,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,33033,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,12796,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,652,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,19561,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,37245,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,20618,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,41466,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,2096,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,10271,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,19754,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,32018,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,1102,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,53745,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,10903,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,6925,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,5682,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,16981,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,8840,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,11695,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,20426,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15448,29769,singapore management university,singapore,,singapore,http://www.smu.edu.sg
15470,28670,skidmore college,saratoga springs,new york,united states,http://www.skidmore.edu
15470,32895,skidmore college,saratoga springs,new york,united states,http://www.skidmore.edu
15470,5,skidmore college,saratoga springs,new york,united states,http://www.skidmore.edu
15470,15455,skidmore college,saratoga springs,new york,united states,http://www.skidmore.edu
15477,56782,skyline university college,sharjah,,united arab emirates,http://www.skylineuniversity.com/
15480,6368,slippery rock university pennsylvania,slippery rock,pennsylvania,united states,http://www.sru.edu
15510,7812,sogang university,seoul,,south korea,http://www.sogang.ac.kr
15510,57252,sogang university,seoul,,south korea,http://www.sogang.ac.kr
15540,25524,soochow university,taipei,,taiwan,http://www.scu.edu.tw
15564,49407,south china university technology,guangzhou,guangdong province,china,http://www.scut.edu.cn
15564,58996,south china university technology,guangzhou,guangdong province,china,http://www.scut.edu.cn
15564,35035,south china university technology,guangzhou,guangdong province,china,http://www.scut.edu.cn
15567,56592,south dakota state university,brookings,south dakota,united states,http://www.sdstate.edu
15579,18325,southampton solent university,southampton,,united kingdom,http://www.solent.ac.uk
15585,30153,southeast university,nanjing,jiangsu province,china,http://www.seu.edu.cn
15588,56012,southeastern louisiana university,hammond,louisiana,united states,http://www.selu.edu/
15590,33483,southeastern university,lakeland,florida,united states,http://www.seu.edu
15591,51472,southern adventist university,collegedale,tennessee,united states,http://www.southern.edu
15609,11488,southern connecticut state university,new haven,connecticut,united states,http://www.southernct.edu
15609,14923,southern connecticut state university,new haven,connecticut,united states,http://www.southernct.edu
15610,52531,southern cross university,lismore,new south wales,australia,http://www.scu.edu.au
15610,48512,southern cross university,lismore,new south wales,australia,http://www.scu.edu.au
15610,22644,southern cross university,lismore,new south wales,australia,http://www.scu.edu.au
15610,44693,southern cross university,lismore,new south wales,australia,http://www.scu.edu.au
15610,6808,southern cross university,lismore,new south wales,australia,http://www.scu.edu.au
15610,33458,southern cross university,lismore,new south wales,australia,http://www.scu.edu.au
15610,56717,southern cross university,lismore,new south wales,australia,http://www.scu.edu.au
15611,53183,southern illinois university carbondale,carbondale,illinois,united states,http://www.siuc.edu
15611,53651,southern illinois university carbondale,carbondale,illinois,united states,http://www.siuc.edu
15612,18041,southern illinois university edwardsville,edwardsville,illinois,united states,http://www.siue.edu
15612,703,southern illinois university edwardsville,edwardsville,illinois,united states,http://www.siue.edu
15620,25322,southern methodist university,dallas,texas,united states,http://www.smu.edu
15620,31887,southern methodist university,dallas,texas,united states,http://www.smu.edu
15620,7113,southern methodist university,dallas,texas,united states,http://www.smu.edu
15620,19,southern methodist university,dallas,texas,united states,http://www.smu.edu
15620,59463,southern methodist university,dallas,texas,united states,http://www.smu.edu
15620,2552,southern methodist university,dallas,texas,united states,http://www.smu.edu
15620,11874,southern methodist university,dallas,texas,united states,http://www.smu.edu
15620,10499,southern methodist university,dallas,texas,united states,http://www.smu.edu
15620,4997,southern methodist university,dallas,texas,united states,http://www.smu.edu
15620,42454,southern methodist university,dallas,texas,united states,http://www.smu.edu
15653,20189,southwest minnesota state university,marshall,minnesota,united states,http://www.smsu.edu
15674,55997,southwestern university finance economics,chengdu,sichuan province,china,http://www.swufe.edu.cn
15674,59267,southwestern university finance economics,chengdu,sichuan province,china,http://www.swufe.edu.cn
15674,57140,southwestern university finance economics,chengdu,sichuan province,china,http://www.swufe.edu.cn
15689,43062,spring arbor university,spring arbor,michigan,united states,http://www.arbor.edu
15813,55351,staffordshire university,stoke on trent,,united kingdom,http://www.staffs.ac.uk
15816,57254,stanford university,stanford,california,united states,http://www.stanford.edu
15816,39736,stanford university,stanford,california,united states,http://www.stanford.edu
15816,14108,stanford university,stanford,california,united states,http://www.stanford.edu
15816,18919,stanford university,stanford,california,united states,http://www.stanford.edu
15816,51096,stanford university,stanford,california,united states,http://www.stanford.edu
15816,58423,stanford university,stanford,california,united states,http://www.stanford.edu
15816,2105,stanford university,stanford,california,united states,http://www.stanford.edu
15816,57013,stanford university,stanford,california,united states,http://www.stanford.edu
15816,58440,stanford university,stanford,california,united states,http://www.stanford.edu
15816,44976,stanford university,stanford,california,united states,http://www.stanford.edu
15816,9872,stanford university,stanford,california,united states,http://www.stanford.edu
15816,43018,stanford university,stanford,california,united states,http://www.stanford.edu
15816,5323,stanford university,stanford,california,united states,http://www.stanford.edu
15816,39237,stanford university,stanford,california,united states,http://www.stanford.edu
15816,49588,stanford university,stanford,california,united states,http://www.stanford.edu
15816,34654,stanford university,stanford,california,united states,http://www.stanford.edu
15816,16584,stanford university,stanford,california,united states,http://www.stanford.edu
15816,29669,stanford university,stanford,california,united states,http://www.stanford.edu
15816,48562,stanford university,stanford,california,united states,http://www.stanford.edu
15816,41486,stanford university,stanford,california,united states,http://www.stanford.edu
15816,3758,stanford university,stanford,california,united states,http://www.stanford.edu
15816,2356,stanford university,stanford,california,united states,http://www.stanford.edu
15816,40048,stanford university,stanford,california,united states,http://www.stanford.edu
15816,19583,stanford university,stanford,california,united states,http://www.stanford.edu
15816,49281,stanford university,stanford,california,united states,http://www.stanford.edu
15816,59151,stanford university,stanford,california,united states,http://www.stanford.edu
15816,44786,stanford university,stanford,california,united states,http://www.stanford.edu
15816,53904,stanford university,stanford,california,united states,http://www.stanford.edu
15816,58044,stanford university,stanford,california,united states,http://www.stanford.edu
15816,14960,stanford university,stanford,california,united states,http://www.stanford.edu
15816,26268,stanford university,stanford,california,united states,http://www.stanford.edu
15816,274,stanford university,stanford,california,united states,http://www.stanford.edu
15816,50142,stanford university,stanford,california,united states,http://www.stanford.edu
15816,50156,stanford university,stanford,california,united states,http://www.stanford.edu
15816,4660,stanford university,stanford,california,united states,http://www.stanford.edu
15816,56887,stanford university,stanford,california,united states,http://www.stanford.edu
15816,56062,stanford university,stanford,california,united states,http://www.stanford.edu
15816,2412,stanford university,stanford,california,united states,http://www.stanford.edu
15816,2829,stanford university,stanford,california,united states,http://www.stanford.edu
15816,32862,stanford university,stanford,california,united states,http://www.stanford.edu
15816,15878,stanford university,stanford,california,united states,http://www.stanford.edu
15816,49446,stanford university,stanford,california,united states,http://www.stanford.edu
15816,17517,stanford university,stanford,california,united states,http://www.stanford.edu
15816,51094,stanford university,stanford,california,united states,http://www.stanford.edu
15816,31366,stanford university,stanford,california,united states,http://www.stanford.edu
15816,59423,stanford university,stanford,california,united states,http://www.stanford.edu
15816,26454,stanford university,stanford,california,united states,http://www.stanford.edu
15816,56779,stanford university,stanford,california,united states,http://www.stanford.edu
15816,7857,stanford university,stanford,california,united states,http://www.stanford.edu
